,numero,nombre,apodo,juego,arquetipo,posicion_en,elemento_en,disparo,control,tecnica,defensa,fisico,velocidad,inteligencia,total,age_group,genero,rol,imagen_url,fecha_creacion,fecha_actualizacion
97,9,Tim Saunders,Timmy,Inazuma Eleven,Afinidad,MF,Forest,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/f/ufxz9wwq5hm.png,2025-12-21 14:50:39,2025-12-21 14:50:39
98,10,Sam Kincaid,Sam,Inazuma Eleven,Afinidad,MF,Fire,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/a/1/a1orm9vieek.png,2025-12-21 14:50:39,2025-12-21 14:50:39
99,12,William Glass,Glass,Inazuma Eleven,Justicia,FW,Forest,154,151,137,123,119,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/y/uy2tfhpjks0.png,2025-12-21 14:50:39,2025-12-21 14:50:39
100,13,Erik Eagle,Erik,Inazuma Eleven,Afinidad,MF,Forest,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/4/e4qtt3lwf_m.png,2025-12-21 14:50:39,2025-12-21 14:50:39
101,243,Aurelia Dingle,Aurelia,Inazuma Eleven,Justicia,MF,Forest,140,151,147,123,123,113,135,932,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/_/p/_py5t_gcyv8.png,2025-12-21 14:50:40,2025-12-21 14:50:40
102,1043,Janus,Janus,Inazuma Eleven 2: Firestorm / Blizzard,Contraataque,MF,Forest,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/g/u/guonuvapu-c.png,2025-12-21 14:50:41,2025-12-21 14:50:41
103,1109,Victoria Vanguard,Tori,Inazuma Eleven 2: Firestorm / Blizzard,Tensión,MF,Wind,140,151,147,123,123,113,135,932,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/a/b/abvgyltmhds.png,2025-12-21 14:50:41,2025-12-21 14:50:41
104,1257,Aquilina Schiller,Aquilina,Inazuma Eleven 2: Firestorm / Blizzard,Brecha,FW,Forest,154,151,137,123,119,113,135,932,Adult,Female,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/g/-/g-obvenkgrc.png,2025-12-21 14:50:41,2025-12-21 14:50:41
105,1816,Mark Krueger,Krueger,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Forest,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/7/e/7ezneqiabcm.png,2025-12-21 14:50:42,2025-12-21 14:50:42
106,1783,Giulio Acuto,Acuto,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,MF,Fire,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/g/ngxajnyseo0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
107,1738,Dave Quagmire,Quagmire,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Fire,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/c/d/cdjl8bipg5s.png,2025-12-21 14:50:42,2025-12-21 14:50:42
108,1696,Jordan Greenway,Greenway,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Forest,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/1/t14qrku1rke.png,2025-12-21 14:50:42,2025-12-21 14:50:42
109,2568,Dave Quagmire,Quagmire,Inazuma Eleven GO: Light / Shadow,Brecha,MF,Fire,140,151,147,123,123,113,135,932,Adult,Male,Coach,https://dxi4wb638ujep.cloudfront.net/1/k/_/k/_ko_f7wg2he.png,2025-12-21 14:50:44,2025-12-21 14:50:44
110,2708,Victoria Vanguard,Tori,,Tensión,MF,Wind,140,151,147,123,123,113,135,932,,,,https://dxi4wb638ujep.cloudfront.net/1/k/d/h/dhzlrjrkve8.png,2025-12-21 14:50:44,2026-01-07 17:17:57
111,2705,Jordan Greenway,Greenway,Inazuma Eleven GO: Light / Shadow,Afinidad,MF,Forest,140,151,147,123,123,113,135,932,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/l/fltkmmfodb0.png,2025-12-21 14:50:44,2025-12-21 14:50:44
112,2336,Adé Kébé,Adé,Inazuma Eleven GO: Light / Shadow,Afinidad,MF,Wind,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/t/m/tm_6i5mcium.png,2025-12-21 14:50:43,2025-12-21 14:50:43
113,2337,Eugene Peabody,Eugene,Inazuma Eleven GO: Light / Shadow,Brecha,MF,Wind,140,151,147,123,123,113,135,932,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/c/k/ckobpgampnk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
114,2690,William Glass,Glass,,Contraataque,FW,Forest,154,151,137,123,119,113,135,932,,,,https://dxi4wb638ujep.cloudfront.net/1/k/o/h/ohmdbyquilk.png,2025-12-21 14:50:44,2026-01-07 17:47:27
115,2653,Steve Grim,Steve,Inazuma Eleven GO: Light / Shadow,Contraataque,MF,Wind,140,151,147,123,123,113,135,932,Adult,Male,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/m/m/mmlfvr44nnk.png,2025-12-21 14:50:44,2025-12-21 14:50:44
116,2492,Njord Snio,Snio,Inazuma Eleven GO: Light / Shadow,Tensión,FW,Wind,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/x/h/xhakvrbs3k0.png,2025-12-21 14:50:44,2025-12-21 14:50:44
117,3302,Bête Noire,Bête Noire,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Tensión,FW,Wind,163,156,142,117,114,113,126,931,Exobeing,Female,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/v/x/vxq3pqqp_hs.png,2025-12-21 14:50:45,2025-12-21 14:50:45
118,3285,Gamma,Gamma,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Juego Sucio,FW,Forest,163,156,142,117,114,113,126,931,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/5/g/5gofomcbgls.png,2025-12-21 14:50:45,2025-12-21 14:50:45
119,3279,Beta,Beta,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Tensión,FW,Wind,163,156,142,117,114,113,126,931,Exobeing,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/h/uhsign1h3ek.png,2025-12-21 14:50:45,2025-12-21 14:50:45
120,2706,Austin Hobbes,Hobbes,Inazuma Eleven GO: Light / Shadow,Contraataque,FW,Forest,163,156,142,117,114,113,126,931,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/u/n/uncrhzjsuyc.png,2025-12-21 14:50:44,2025-12-21 14:50:44
121,3269,Alpha,Alpha,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Contraataque,FW,Fire,163,156,142,117,114,113,126,931,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/h/0hgoyfw7p9s.png,2025-12-21 14:50:45,2025-12-21 14:50:45
122,2342,Ryoma Nishiki,Roma,Inazuma Eleven GO: Light / Shadow,Tensión,MF,Mountain,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/h/ehtsktyhmys.png,2025-12-21 14:50:43,2025-12-21 14:50:43
123,2343,Lucian Dark,Lucian,Inazuma Eleven GO: Light / Shadow,Afinidad,FW,Forest,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/v/1vczns-bhbe.png,2025-12-21 14:50:43,2025-12-21 14:50:43
124,2700,Kevin Dragonfly,Kevin,,Tensión,FW,Forest,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/4/p/4p_kytf5foe.png,2025-12-21 14:50:44,2026-01-07 17:06:27
125,2349,Rosie Redd,Rosie,Inazuma Eleven GO: Light / Shadow,Afinidad,MF,Wind,135,156,156,117,114,113,140,931,Middle School,Female,Coordinator,https://dxi4wb638ujep.cloudfront.net/1/k/v/v/vvi1tkdn_4m.png,2025-12-21 14:50:43,2025-12-21 14:50:43
126,2350,Jade Greene,Jade,Inazuma Eleven GO: Light / Shadow,Brecha,FW,Fire,163,156,142,117,114,113,126,931,Middle School,Female,Coordinator,https://dxi4wb638ujep.cloudfront.net/1/k/h/f/hf3tipefyhk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
127,2697,Julia Blaze,Julia,Inazuma Eleven GO: Light / Shadow,Brecha,MF,Fire,135,156,156,117,114,113,140,931,High School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/9/r/9rjjxiimzne.png,2025-12-21 14:50:44,2025-12-21 14:50:44
128,2694,Sonny Raimon,Sonny,,Tensión,FW,Mountain,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/k/y/kyhlyiplm9u.png,2025-12-21 14:50:44,2026-01-07 17:48:00
129,2693,Percival Travis,Percival,Inazuma Eleven GO: Light / Shadow,Justicia,MF,Forest,135,156,156,117,114,113,140,931,Adult,Male,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/0/g/0gpnta_nd4s.png,2025-12-21 14:50:44,2025-12-21 14:50:44
130,2691,Aquilina Schiller,Aquilina,,Contraataque,FW,Forest,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/h/f/hfpaymyaunm.png,2025-12-21 14:50:44,2026-01-05 19:20:56
131,2684,Spotter,Spotter,Inazuma Eleven GO: Light / Shadow,Afinidad,MF,Mountain,135,156,156,117,114,113,140,931,Elder,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/e/o/eoahtgovnru.png,2025-12-21 14:50:44,2025-12-21 14:50:44
132,5,Kevin Dragonfly,Kevin,Inazuma Eleven,Tensión,FW,Forest,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/0/d/0dvmw8cb_ye.png,2025-12-21 14:50:39,2025-12-21 14:50:39
133,8,Maxwell Carson,Max,Inazuma Eleven,Tensión,FW,Wind,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/d/rd_khczyztm.png,2025-12-21 14:50:39,2025-12-21 14:50:39
134,241,Julia Blaze,Julia,Inazuma Eleven,Brecha,MF,Fire,135,156,156,117,114,113,140,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/v/1/v1wcdbbizyk.png,2025-12-21 14:50:40,2026-01-07 15:43:09
135,1030,Shadow Cimmerian,Shadow,Inazuma Eleven,Juego Sucio,FW,Forest,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/z/b/zbz2hc8iq1m.png,2025-12-21 14:50:41,2025-12-21 14:50:41
136,1232,Kevin Dragonfly,Kevin,Inazuma Eleven 2: Firestorm / Blizzard,Tensión,FW,Forest,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/z/szbpxnwqq2s.png,2025-12-21 14:50:41,2025-12-21 14:50:41
137,1230,Maxwell Carson,Max,Inazuma Eleven 2: Firestorm / Blizzard,Contraataque,MF,Wind,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/n/z/nzrjgz5jmpk.png,2025-12-21 14:50:41,2025-12-21 14:50:41
138,1229,Sam Kincaid,Sam,Inazuma Eleven 2: Firestorm / Blizzard,Afinidad,MF,Fire,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/x/8xacnmfzlam.png,2025-12-21 14:50:41,2025-12-21 14:50:41
139,1228,Tim Saunders,Timmy,Inazuma Eleven 2: Firestorm / Blizzard,Justicia,MF,Forest,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/b/ibla8bc7slk.png,2025-12-21 14:50:41,2025-12-21 14:50:41
140,1227,Steve Grim,Steve,Inazuma Eleven 2: Firestorm / Blizzard,Juego Sucio,MF,Wind,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/5/z/5zu7r-6bbwm.png,2025-12-21 14:50:41,2025-12-21 14:50:41
141,1226,Tod Ironside,Tod,Inazuma Eleven 2: Firestorm / Blizzard,Juego Sucio,MF,Fire,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/z/c/zc3ocjpj028.png,2025-12-21 14:50:41,2025-12-21 14:50:41
142,1224,Shadow Cimmerian,Shadow,Inazuma Eleven 2: Firestorm / Blizzard,Justicia,FW,Forest,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/q/v/qvbzbf7fcdu.png,2025-12-21 14:50:41,2025-12-21 14:50:41
143,1072,Heat,Heat,Inazuma Eleven 2: Firestorm / Blizzard,Afinidad,MF,Forest,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/b/8beeztxieku.png,2025-12-21 14:50:41,2025-12-21 14:50:41
144,1098,Bellatrix,Bellatrix,Inazuma Eleven 2: Firestorm / Blizzard,Tensión,MF,Wind,135,156,156,117,114,113,140,931,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/s/4/s4xxzzzwq4e.png,2025-12-21 14:50:41,2025-12-21 14:50:41
145,1178,Suzette Hartland,Hartland,Inazuma Eleven 2: Firestorm / Blizzard,Tensión,FW,Forest,163,156,142,117,114,113,126,931,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/x/n/xn9yd2kpn6u.png,2025-12-21 14:50:41,2025-12-21 14:50:41
146,3827,Arculus Orbes,Arculus,,Afinidad,FW,Wind,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/v/0/v0b_phq5_0k.png,2025-12-21 14:50:46,2026-01-05 19:23:14
147,3830,Ptumri Emnator,Ptumri,,Contraataque,FW,Mountain,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/-/d/-dpoo68zqbe.png,2025-12-21 14:50:46,2026-01-07 17:04:47
148,3831,Ptumri Emnator,Ptumri,,Tensión,FW,Forest,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/y/u/yutcf0t7kks.png,2025-12-21 14:50:46,2026-01-07 17:09:27
149,3805,Ozrock Boldar,Ozrock,,Juego Sucio,FW,Wind,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/z/z/zz7_rfyp3es.png,2025-12-21 14:50:46,2026-01-07 17:15:54
150,3836,Cerise Blossom,Cerise,,Afinidad,MF,Wind,135,156,156,117,114,113,140,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/d/8/d824jviq97e.png,2025-12-21 14:50:46,2026-01-05 19:30:41
151,4520,Blaine Westbrook,Westbrook,Inazuma Eleven: Victory Road,Brecha,FW,Wind,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/c/9/c90ptik6jvu.png,2025-12-21 14:50:47,2025-12-22 18:07:12
152,3845,Catra Page,Catra,,Justicia,FW,Wind,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/s/o/sogmhhabeg8.png,2025-12-21 14:50:46,2026-01-07 15:32:39
153,3848,Catra Page,Catra,,Justicia,FW,Wind,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/j/8/j8i-xdbsjcm.png,2025-12-21 14:50:46,2026-01-07 16:17:51
154,3429,Aster,Aster,,Juego Sucio,FW,Fire,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/j/f/jfb3psnxmwk.png,2025-12-21 14:50:45,2026-01-07 18:16:14
155,3431,Flora,Flora,,Contraataque,FW,Wind,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/y/c/ycjjxo0duj8.png,2025-12-21 14:50:45,2026-01-05 19:31:49
156,3432,Sterne,Sterne,,Justicia,FW,Forest,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/d/q/dq4c6xs55qu.png,2025-12-21 14:50:45,2026-01-07 18:17:02
157,3630,Gamma,Gamma,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Unknown,FW,Forest,163,156,142,117,114,113,126,931,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/y/x/yx0e9c4kdrk.png,2025-12-21 14:50:46,2025-12-21 14:50:46
158,4502,Kai Yoshizaki,Yoshizaki,Inazuma Eleven: Victory Road,Contraataque,FW,Fire,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/n/rne-8cpmig0.png,2025-12-21 14:50:47,2025-12-22 18:07:11
159,4500,Toyo Yamanouchi,Yamanouchi,Inazuma Eleven: Victory Road,Contraataque,MF,Mountain,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/a/n/anrk6xfdjau.png,2025-12-21 14:50:47,2025-12-22 18:07:11
160,3651,Flora,Flora,Inazuma Eleven GO Chrono Stones: Wildfire / Thunderflash,Unknown,FW,Wind,163,156,142,117,114,113,126,931,Exobeing,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/y/e/yeox1f5c-c0.png,2025-12-21 14:50:46,2025-12-22 16:55:20
161,3663,Cerise Blossom,Cerise,,Brecha,MF,Wind,135,156,156,117,114,113,140,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/u/m/um2jotedw_e.png,2025-12-21 14:50:46,2026-01-05 19:27:59
162,3664,Buddy Fury,Buddy,,Contraataque,MF,Mountain,135,156,156,117,114,113,140,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/f/o/fohcjs45dms.png,2025-12-21 14:50:46,2026-01-07 17:57:43
163,3670,Zack Avalon,Zack,,Tensión,FW,Forest,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/u/l/ulxd28hgdm8.png,2025-12-21 14:50:46,2026-01-07 15:40:23
164,3672,Astero Black,Black,,Juego Sucio,FW,Mountain,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/p/1/p1-vjfajhos.png,2025-12-21 14:50:46,2026-01-07 15:21:36
165,3674,Skie Blue,Skie,,Contraataque,MF,Forest,135,156,156,117,114,113,140,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/9/v/9vuy5djpgzk.png,2025-12-21 14:50:46,2026-01-07 15:45:06
166,3675,Glacia Vessal,Glacia,,Afinidad,FW,Mountain,163,156,142,117,114,113,126,931,,,,https://dxi4wb638ujep.cloudfront.net/1/k/d/a/da3tqe8hztu.png,2025-12-21 14:50:46,2026-01-07 17:20:06
167,1849,Mac Robingo,Robingo,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,FW,Fire,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/x/a/xay52ifu7qm.png,2025-12-21 14:50:42,2025-12-21 14:50:42
168,1834,Paolo Bianchi,Bianchi,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Forest,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/2/128gwjivkxk.png,2025-12-21 14:50:42,2025-12-21 14:50:42
169,1817,Dylan Keats,Keats,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,FW,Fire,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/2/v2oaerrt6us.png,2025-12-21 14:50:42,2025-12-21 14:50:42
170,1814,Erik Eagle,Erik,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,MF,Forest,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/c/-c90cyhcrom.png,2025-12-21 14:50:42,2025-12-21 14:50:42
171,1966,Sanctus,Sanctus,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,FW,Forest,163,156,142,117,114,113,126,931,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/1/x/1xqe-3hpkzm.png,2025-12-21 14:50:43,2025-12-21 14:50:43
172,1766,Edgar Partinus,Partinus,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Tensión,FW,Forest,163,156,142,117,114,113,126,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/h/n/hnfcftjmsh0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
173,1740,Ethan Whitering,Heat,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Afinidad,MF,Forest,135,156,156,117,114,113,140,931,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/r/d/rdg5e1dsw1s.png,2025-12-21 14:50:42,2025-12-21 14:50:42
174,1985,Escavan Malice,Malice,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Juego Sucio,FW,Mountain,163,156,142,117,114,113,126,931,Exobeing,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/v/fvg6uqiv3yk.png,2025-12-21 14:50:43,2025-12-21 14:50:43
175,1698,Percival Travis,Percival,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Justicia,MF,Forest,135,156,156,117,114,113,140,931,Adult,Male,Manager,https://dxi4wb638ujep.cloudfront.net/1/k/b/w/bwxwy2_pw90.png,2025-12-21 14:50:42,2025-12-21 14:50:42
176,1693,Austin Hobbes,Hobbes,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Contraataque,FW,Forest,163,156,142,117,114,113,126,931,Elementary,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/v/u/vu_2_98zume.png,2025-12-21 14:50:42,2025-12-21 14:50:42
177,1694,Archer Hawkins,Hawkins,Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,Brecha,DF,Wind,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/7/p7cdsgjrbs0.png,2025-12-21 14:50:42,2025-12-21 14:50:42
178,6,Tod Ironside,Tod,Inazuma Eleven,Contraataque,DF,Fire,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/_/y/_yjndsfyhyu.png,2025-12-21 14:50:39,2025-12-21 14:50:39
179,11,Jim Wraith,Jim,Inazuma Eleven,Justicia,DF,Forest,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/o/w/owsgutjimb8.png,2025-12-21 14:50:39,2025-12-21 14:50:39
180,14,Bobby Shearer,Bobby,Inazuma Eleven,Tensión,DF,Forest,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/-/x/-xzmaq-eqf8.png,2025-12-21 14:50:39,2025-12-21 14:50:39
181,22,Gus Martin,Martin,Inazuma Eleven,Afinidad,DF,Forest,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/f/y/fy3h3amk_lc.png,2025-12-21 14:50:39,2025-12-21 14:50:39
182,1208,Hurley Kane,Kane,Inazuma Eleven 2: Firestorm / Blizzard,Justicia,DF,Wind,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/i/0/i0spbukph8c.png,2025-12-21 14:50:41,2025-12-21 14:50:41
183,1146,Scott Banyan,Banyan,Inazuma Eleven 2: Firestorm / Blizzard,Contraataque,DF,Forest,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/j/q/jqeiblnbhis.png,2025-12-21 14:50:41,2025-12-21 14:50:41
184,2707,Archer Hawkins,Hawkins,,Brecha,DF,Wind,120,126,127,137,142,123,154,929,,,,https://dxi4wb638ujep.cloudfront.net/1/k/_/v/_v9isnmul4m.png,2025-12-21 14:50:44,2026-01-07 18:02:29
185,2335,Wanli Changcheng,Wanli,Inazuma Eleven GO: Light / Shadow,Tensión,DF,Mountain,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/8/l/8ltucb1u6hu.png,2025-12-21 14:50:43,2025-12-21 14:50:43
186,2340,Aitor Cazador,Aitor,Inazuma Eleven GO: Light / Shadow,Tensión,DF,Forest,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/k/o/koonzotp5sc.png,2025-12-21 14:50:43,2025-12-21 14:50:43
187,2656,Scott Banyan,Banyan,Inazuma Eleven GO: Light / Shadow,Contraataque,DF,Forest,120,126,127,137,142,123,154,929,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/p/a/paue1pxxxym.png,2025-12-21 14:50:44,2025-12-21 14:50:44
188,2612,Gus Martin,Martin,Inazuma Eleven GO: Light / Shadow,Brecha,DF,Forest,120,126,127,137,142,123,154,929,Adult,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/m/9/m9cvvipmnbm.png,2025-12-21 14:50:44,2025-12-21 14:50:44
189,3798,Meteo Garnet,Garnet,,Justicia,DF,Fire,120,126,127,137,142,123,154,929,,,,https://dxi4wb638ujep.cloudfront.net/1/k/6/9/69kiqy56sc8.png,2025-12-21 14:50:46,2026-01-05 19:01:58
190,4417,Cade Shelby,Cade,Inazuma Eleven: Victory Road,Contraataque,DF,Wind,120,126,127,137,142,123,154,929,Middle School,Male,Player,https://dxi4wb638ujep.cloudfront.net/1/k/j/r/jrrsz-cysvc.png,2025-12-21 14:50:47,2025-12-21 14:50:47
191,3418,Hurley Kane,Kane,,Justicia,DF,Wind,120,126,127,137,142,123,154,929,,,,https://dxi4wb638ujep.cloudfront.net/1/k/s/s/ssjj6dptn3c.png,2025-12-21 14:50:45,2026-01-07 17:56:57
192,4496,Jenny Okutba,Jenny,Inazuma Eleven: Victory Road,Brecha,DF,Wind,120,126,127,137,142,123,154,929,Middle School,Female,Player,https://dxi4wb638ujep.cloudfront.net/1/k/z/e/zen35xxlh18.png,2025-12-21 14:50:47,2025-12-22 18:07:11
193,3666,Frank Foreman,Frankie,,Afinidad,DF,Fire,120,126,127,137,142,123,154,929,,,,https://dxi4wb638ujep.cloudfront.net/1/k/_/h/_hk3wpnxosc.png,2025-12-21 14:50:46,2026-01-05 19:19:22
194,3667,Zippy Lerner,Zippy,,Tensión,DF,Wind,120,126,127,137,142,123,154,929,,,,https://dxi4wb638ujep.cloudfront.net/1/k/o/j/ojvwdwrlff0.png,2025-12-21 14:50:46,2026-01-07 17:45:42
